post_title,listing_category,_thumbnail_id,_gallery,_phone,_whatsapp,_email,_website,_address,_instagram,_facebook,post_content
Cabañas Aldo – Las Paredes,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aldo-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aldo-cabanas.jpg,5492604589050,5492604589050,,,es,https://www.instagram.com/cabaldo.sanrafael/,https://www.facebook.com/cabanasaldosanrafael/,Cabañas Aldo – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-aldo-las-paredes/
Cabañas Bosque Divino – 4 Estrellas – Valle Grande,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bosque-divino-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bosque-divino-cabanas.jpg,5492604581603,5492604581603,,http://www.bosquedivino.com.ar/,es,https://www.instagram.com/bosquedivino1/,,Cabañas Bosque Divino – 4 Estrellas – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-bosque-divino-4-estrellas-valle-grande/
Cabañas Balcón Del Atuel – Valle Grande,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/balcon-del-atuel-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/balcon-del-atuel-cabanas.jpg,,,,http://www.balcondelatuel.com.ar/,es,https://www.instagram.com/balcondelatuel/,,Cabañas Balcón Del Atuel – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-balcon-del-atuel-valle-grande/
Cabañas Ayum Elun Aldea de Río – Valle Grande,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ayum-elun.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ayum-elun.jpg,,,,http://www.ayumelun.com/,es,https://www.instagram.com/ayumelun.aldeaderio/,,Cabañas Ayum Elun Aldea de Río – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-ayum-elun-aldea-de-rio-valle-grande/
Cabañas Buena Vista – Valle Grande,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/buena-vista-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/buena-vista-cabanas.jpg,,,,http://www.buenavistadelvalle.com.ar/,es,https://www.instagram.com/buenavista.vallegrande/,,Cabañas Buena Vista – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-buena-vista-valle-grande/
Cabañas Aoni Kenk- Rama Caída,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aoni-ken-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aoni-ken-cabanas.jpg,,,,,es,https://www.instagram.com/aoni_kenk_sr/,https://www.facebook.com/cabanasaonikenksr/?locale=es_LA,Cabañas Aoni Kenk- Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-aoni-kenk-rama-caida/
Cabañas Altos Del Valle – Rama Caída,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/altos-del-valle.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/altos-del-valle.jpg,,,,http://www.altosdelvallesr.com.ar/,es,,,Cabañas Altos Del Valle – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-altos-del-valle-rama-caida/
Cabañas Altos De La Bodega – Rama Caída,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ALTOS-DE-LA-BODEGA-1-scaled.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ALTOS-DE-LA-BODEGA-1-scaled.jpg,,,,http://www.altosdelabodega.com.ar/,es,https://www.instagram.com/altosdelabodega/,https://www.facebook.com/altosdelabodega.com.ar/,Cabañas Altos De La Bodega – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-altos-de-la-bodega-rama-caida/
Atuel Cabañas – Valle Grande,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/atuel-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/atuel-cabanas.jpg,,,,http://www.atuelcabana.com.ar/,es,,,Atuel Cabañas – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/atuel-cabanas-valle-grande/
Cabañas Aitué- Valle Grande,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aitue-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aitue-cabanas.jpg,2604090644,2604090644,,http://www.complejoaitue.com.ar/,es,,,Cabañas Aitué- Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-aitue-valle-grande/
Cabañas Aicanay - Sólo para Parejas – Las Paredes,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-AICANAY-1.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-AICANAY-1.jpg,549260497848,549260497848,,http://www.cabanasaicanay.com.ar/,es,https://www.instagram.com/aicanay.cabanas/,,Cabañas Aicanay - Sólo para Parejas – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-aicanay-las-paredes/
Cabañas Agata – Valle Grande,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/agata-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/agata-cabanas.jpg,2604667079,2604667079,,http://www.agatacabanas.com.ar/,es,https://www.instagram.com/agatacabanas/,,Cabañas Agata – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-agata-valle-grande/
Cabañas Arco Iris – Las Paredes,Cabañas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/arco-iris-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/arco-iris-cabanas.jpg,5492604591478,5492604591478,,http://cabanasarcoiris.com.ar/,es,,,Cabañas Arco Iris – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-arco-iris-las-paredes/
Alegría Apart - Ciudad,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2026/01/WhatsApp-Image-2026-01-09-at-15.41.45.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2026/01/WhatsApp-Image-2026-01-09-at-15.41.45.jpeg,549532252,549532252,,http://www.alegriapart.com,es,https://www.instagram.com/alegria.apartsr/,https://www.facebook.com/alegriapart,Alegría Apart - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2026/01/12/alegria-apart-ciudad/
COMPLEJO UTN Los Reyunos,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/08/Captura-2.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/08/Captura-2.jpg,2604021708,2604021708,,https://www.reyunos.utn.edu.ar/habitaciones.html,es,https://www.instagram.com/utn_losreyunos/?hl=es,,COMPLEJO UTN Los Reyunos en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/08/24/complejo-utn-los-reyunos/
Apart Hotel Ámbar,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/01/WhatsApp-Image-2025-01-03-at-12.30.23.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/01/WhatsApp-Image-2025-01-03-at-12.30.23.jpeg,5492604636042,5492604636042,,,es,,,Apart Hotel Ámbar en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/01/20/apart-hotel-ambar/
Apart La Aldea de San Rafael,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/la-aldea.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/la-aldea.jpg,5492604536078,5492604536078,,http://www.laaldeadesanrafael.com.ar,es,https://www.instagram.com/laaldeadesanrafael/,,Apart La Aldea de San Rafael en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/03/apart-la-aldea-de-san-rafael/
Complejo Turístico Abraham- Ciudad,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LOGO-ABRAHAM.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LOGO-ABRAHAM.png,,,,,es,https://www.instagram.com/abraham_complejo_turistico/,,Complejo Turístico Abraham- Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/complejo-turistico-abraham-ciudad/
Apart Hotel Villa María Florales - Cuadro Benegas,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/villa-maria-florales.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/villa-maria-florales.jpg,5492604597703,5492604597703,,http://www.mariaflorales.com.ar/,es,https://www.instagram.com/complejo_mariaflorales/,,Apart Hotel Villa María Florales - Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-villa-maria-florales/
Apart Hotel Vecchia Terra - Ciudad,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Captura.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Captura.jpg,5492604221204,5492604221204,,http://www.vecchiaterra.com.ar/,es,https://www.instagram.com/vecchia_terra/?hl=es,https://www.facebook.com/vecchiaterraapart/,Apart Hotel Vecchia Terra - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-vecchia-terra/
Apart Hotel Talú - Ciudad,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/talu.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/talu.jpg,5492604619229,5492604619229,,,es,https://www.instagram.com/taluapart/?hl=es,,Apart Hotel Talú - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-talu/
Apart Hotel Tierra Mora - Ciudad,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/tierra-mora.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/tierra-mora.jpg,5491157002168,5491157002168,,https://www.tierramora.com.ar/es/,es,,,Apart Hotel Tierra Mora - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-tierra-mora/
Apart Hotel Sesma – Cuadro Nacional – 2 Estrellas,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/sesma.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/sesma.jpg,5492604323299,5492604323299,,http://www.complejosesma.com.ar,es,https://www.instagram.com/complejo_sesma/,,Apart Hotel Sesma – Cuadro Nacional – 2 Estrellas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-sesma-cuadro-nacional-2-estrellas/
Apart Hotel Los Reyunos – 1 Estrella – Los Reyunos,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/los-reyunos.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/los-reyunos.jpg,5492604682007,5492604682007,,http://www.losreyunos.net/,es,https://www.instagram.com/losreyunosapart/,,Apart Hotel Los Reyunos – 1 Estrella – Los Reyunos en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-los-reyunos-1-estrella-los-reyunos/
Apart Hotel San Martín & Spa – 2 Estrellas,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-martin.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-martin.jpg,5492604549057,5492604549057,,http://www.sanmartinhotelspa.com/,es,https://www.instagram.com/hotelsanmartin_spa/,https://www.facebook.com/SanMartinHotelSpa/,Apart Hotel San Martín & Spa – 2 Estrellas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-san-martin-spa-2-estrellas/
Apart Hotel Patios del Mediterráneo – 1 Estrella,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/PATIOS-DEL-MEDITERRANEO.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/PATIOS-DEL-MEDITERRANEO.png,,,,http://www.patiosdelmediterraneo.com/,es,https://www.instagram.com/patio.mediterraneo.apart.hotel/,,Apart Hotel Patios del Mediterráneo – 1 Estrella en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-patios-del-mediterraneo-1-estrella/
Apart Hotel Los Carolinos Lodge – Villa 25 de Mayo,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LOS-CAROLINOS-apart.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LOS-CAROLINOS-apart.jpg,5492604535254,5492604535254,,http://www.loscarolinoslodge.com/,es,https://www.instagram.com/loscarolinoslodge/,,Apart Hotel Los Carolinos Lodge – Villa 25 de Mayo en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-los-carolinos-lodge-villa-25-de-mayo/
Apart Hotel Milenium - 1 Estrella,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Captura.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Captura.png,5492604651295,5492604651295,,http://www.apartmilenium.com.ar/,es,https://www.instagram.com/plaza_milenium_hotel_y_apart/,,Apart Hotel Milenium - 1 Estrella en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-milenium/
Apart Hotel La Bodega- Las Paredes,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/APART-LA-BODEGA.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/APART-LA-BODEGA.png,5492604571788,5492604571788,,http://www.labodegaaparthotel.com/,es,,,Apart Hotel La Bodega- Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-la-bodega-las-paredes/
Apart Hotel Colorina & Spa – Las Paredes- 3 Estrellas,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/colorina.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/colorina.jpg,5492604692666,5492604692666,,,es,https://www.instagram.com/colorina.sr/,,Apart Hotel Colorina & Spa – Las Paredes- 3 Estrellas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-colorina-spa-las-paredes-3-estrellas/
Apart Hotel Cavis - 1 Estrella,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cavis.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cavis.jpg,5492604600662,5492604600662,,https://www.aparthotelcavis.com.ar/,es,,,Apart Hotel Cavis - 1 Estrella en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-cavis-1-estrella/
Apart Hotel Ayum Elun Aldea de Río - Valle Grande,Apart Hoteles,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ayum-elun.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ayum-elun.jpg,5492604538866,5492604538866,,http://www.ayumelun.com/,es,https://www.instagram.com/ayumelun.aldeaderio/,https://www.facebook.com/AyumElun.aldeaderio.SanRafael/,Apart Hotel Ayum Elun Aldea de Río - Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/apart-hotel-ayum-elun/
COMPLEJO UTN Los Reyunos,Hostels,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/08/Captura-2.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/08/Captura-2.jpg,2604021708,2604021708,,https://www.reyunos.utn.edu.ar/habitaciones.html,es,https://www.instagram.com/utn_losreyunos/?hl=es,,COMPLEJO UTN Los Reyunos en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/08/24/complejo-utn-los-reyunos/
LA JARILLA HOSTEL,Hostels,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/11/hostel-la-jarilla.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/11/hostel-la-jarilla.jpg,2604567476,2604567476,,,es,https://www.instagram.com/lajarillahostel/profilecard/?igsh=MWg1NmlydjNsdGM5Mg%3D%3D,https://www.facebook.com/profile.php?id=61560233292333&mibextid=ZbWKwL,LA JARILLA HOSTEL en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/11/12/la-jarilla-hostel/
Hostel Nido - Ciudad,Hostels,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/271998692_105222702064572_1295511855528295154_n.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/271998692_105222702064572_1295511855528295154_n.jpg,,,,,es,https://www.instagram.com/nido_hostel/?hl=es-la,https://www.facebook.com/nidohostel,Hostel Nido - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/26/nido-ciudad/
Hostel Sigrum,Hostels,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/sigrum.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/sigrum.jpg,,,,,es,https://www.instagram.com/sigrumhostel/?hl=es-la,,Hostel Sigrum en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/03/hostel-sigrum/
Hostel Shanti-Las Paredes,Hostels,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/HOSTEL-SHANTI.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/HOSTEL-SHANTI.jpg,,,,http://www.shantihostel.com.ar/,es,https://www.instagram.com/shanti.hostel/?hl=es,https://www.facebook.com/Shanti-Hostel-169966623058058/?ref=br_rs,Hostel Shanti-Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/hostel-shanti-las-paredes/
Hostel Rogupani - Ciudad,Hostels,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rogupani.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rogupani.jpg,5492604419889,5492604419889,,,es,,,Hostel Rogupani - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/hostel-rogupani/
Hostel Antonieta - Ciudad,Hostels,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/antonieta.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/antonieta.jpg,,,,https://antonietahostel.com.ar/,es,https://www.instagram.com/antonietahostel/?hl=es,,Hostel Antonieta - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/hostel-antonieta/
Hostel Amukan - Ciudad,Hostels,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/AMUKAN-2.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/AMUKAN-2.jpg,,,,,es,https://www.instagram.com/amukangh/?hl=es-la,,Hostel Amukan - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/hostel-amukan/
Museo Posada Benelli - Las Paredes,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/07/71d4e97a-7aa0-496e-9ed8-546ab61ddcdf.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/07/71d4e97a-7aa0-496e-9ed8-546ab61ddcdf.jpg,2604826030,2604826030,,,es,https://www.instagram.com/museoposadabenelli/,,Museo Posada Benelli - Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2023/07/13/museo-posada-benelli-las-paredes/
Finca La Penúltima,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/la-penultima.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/la-penultima.jpg,5492604054453,5492604054453,,http://www.fincalapenultima.com,es,https://www.instagram.com/fincalapenultima/?hl=es,,Finca La Penúltima en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/03/finca-la-penultima/
Chalet Los Troncos - Cuadro Benegas,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/chalet-los-troncos.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/chalet-los-troncos.jpg,,,,,es,https://www.instagram.com/chaletlostroncos/?hl=es,,Chalet Los Troncos - Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/03/chalet-los-troncos-cuadro-benegas/
CASARTERO Eco Posada,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/casa-artero.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/casa-artero.jpg,,,,http://www.casartero.com/,es,https://www.instagram.com/casartero/?hl=es,,CASARTERO Eco Posada en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/casartero-eco-posada/
Lodge Algodón Wine – Cuadro Benegas,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/algodon.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/algodon.jpg,2604295985,2604295985,,https://www.algodonhotels.com/wineestates/,es,,,Lodge Algodón Wine – Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/lodge-algodon-wine-cdo-benegas/
La Carmelita- Las Paredes,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-carmelita.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-carmelita.jpg,,,,http://www.fincalacarmelitahotel.com/,es,,,La Carmelita- Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/la-carmelita-las-paredes/
Finca La Encantada – Rama Caída,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Logo-La-Encantada-fondo-blanco.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Logo-La-Encantada-fondo-blanco.png,,,,http://www.fincalaencantada.com/,es,https://www.instagram.com/fincalaencantada/?hl=es,,Finca La Encantada – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/finca-la-encantada-rama-caida/
Finca El Alpataco- Rama Caída,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-alpataco.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-alpataco.jpg,,,,,es,,,Finca El Alpataco- Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/finca-el-alpataco-rama-caida/
La Casona de Crismajo – Cuadro Benegas,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/crismajo.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/crismajo.jpg,,,,,es,https://www.instagram.com/lacasona.decrismajo/?hl=es,,La Casona de Crismajo – Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/la-casona-de-crismajo-cdo-benegas/
Chaglasian Wine & Suites – Las Paredes,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/changlasian.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/changlasian.jpg,,,,https://chaglasianwinery.com/Instagram:,es,https://www.instagram.com/chaglasianwineandsuites/?hl=es,,Chaglasian Wine & Suites – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/chaglasian-wine-suites-las-paredes/
Casas Viejas – Las Paredes,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/casas-viejas-scaled.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/casas-viejas-scaled.jpg,,,,http://www.fincacasasviejas.com.ar/,es,,,Casas Viejas – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/casas-viejas-las-paredes/
Casa Quinta Las Rosas – La Llave,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CASA-QUINTA-LAS-ROSAS.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CASA-QUINTA-LAS-ROSAS.jpg,,,,http://www.casaquintalasrosas.com.ar/,es,,,Casa Quinta Las Rosas – La Llave en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/casa-quinta-las-rosas-la-llave/
Casas de Campo La Josefina – Rama Caída,Posadas,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-josefina.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-josefina.jpg,,,,,es,,,Casas de Campo La Josefina – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/hotel-bouquet-2/
Moment’s Bar - Ciudad,Gastronomía,https://sanrafaelturismo.gov.ar/wp-content/uploads/2026/01/moment.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2026/01/moment.png,,,,https://momentstulugar.com/,es,https://www.instagram.com/moments.tu.lugar/?hl=es,,Moment’s Bar - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2026/01/14/moments-bar-ciudad/
BOMBASTICK San Rafael - Burger-Bar,Gastronomía,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/04/Captura-5.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/04/Captura-5.jpg,02604604343,02604604343,,,es,https://www.instagram.com/bombastick.sanrafael/,,BOMBASTICK San Rafael - Burger-Bar en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/04/04/bombastick-san-rafael-burger-bar/
PARRILLA DE LA FINCA,Gastronomía,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/04/Captura-4.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/04/Captura-4.jpg,2604500166,2604500166,,,es,,,PARRILLA DE LA FINCA en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/04/04/parrilla-de-la-finca/
LA PREVIA Restó,Gastronomía,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/04/Captura-3.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/04/Captura-3.jpg,2604419615,2604419615,,,es,https://www.instagram.com/laprevia.resto/,,LA PREVIA Restó en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/04/04/la-previa-resto/
ALMALEK_shawarma - Restó / Bar,Gastronomía,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/04/Captura-2.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/04/Captura-2.jpg,02604264633,02604264633,,,es,https://www.instagram.com/almalek_shawarma/profilecard/?igsh=MXA1eTdyOWRoMDRydg%3D%3D,,ALMALEK_shawarma - Restó / Bar en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/04/04/almalek_shawarma-resto-bar/
DUVAR Resto Club -,Gastronomía,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/01/Captura.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2025/01/Captura.jpg,2604664018,2604664018,,,es,https://www.instagram.com/duvarrestoclub/,,DUVAR Resto Club - en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2025/01/30/duvar-resto-club/
